a,b,c,d
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.407250166,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.427000046,2.521437407,2.396500111,0
2.409250259,2.50913763,2.380500078,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.401750088,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.400250196,0
2.422250271,2.50913763,2.399500132,0
2.422250271,2.50913763,2.399500132,0
2.422250271,2.50913763,2.399500132,0
2.422250271,2.50913763,2.399500132,0
2.422250271,2.50913763,2.399500132,0
2.422250271,2.50913763,2.399500132,0
2.420500278,2.50913763,2.399500132,0
2.41225028,2.50913763,2.397500277,0
2.423250198,2.520156384,2.397500277,0
2.419750214,2.50888133,2.394750118,0
2.419000149,2.50888133,2.391250134,0
2.423000097,2.50888133,2.403750181,0
2.411500216,2.50888133,2.402750254,0
2.414000273,2.50888133,2.394500256,0
2.407000065,2.50888133,2.394000053,0
2.416750193,2.50888133,2.389750242,0
2.416750193,2.50888133,2.402750254,0
2.421000242,2.50888133,2.385750055,0
2.413000107,2.50888133,2.400250196,0
2.42200017,2.50888133,2.409000158,0
2.412500143,2.50888133,2.40350008,0
2.412500143,2.50888133,2.397000074,0
2.421000242,2.50888133,2.39350009,0
2.408500195,2.50888133,2.406000137,0
2.41925025,2.50888133,2.394500256,0
2.40775013,2.50888133,2.39350009,0
2.423250198,2.50888133,2.392250061,0
2.411500216,2.50888133,2.397500277,0
2.410250187,2.50888133,2.391250134,0
2.408500195,2.50888133,2.386000156,0
2.412000179,2.50888133,2.389000177,0
2.416500092,2.50888133,2.399000168,0
2.416250229,2.50888133,2.403750181,0
2.423500061,2.50888133,2.395000219,0
2.411500216,2.50888133,2.393750191,0
2.411500216,2.50888133,2.390250206,0
2.411500216,2.50888133,2.393000126,0
2.420250177,2.50888133,2.395000219,0
2.419000149,2.50888133,2.390500069,0
2.419000149,2.50888133,2.392250061,0
2.419000149,2.50888133,2.391750097,0
2.419000149,2.50888133,2.396000147,0
2.419000149,2.50888133,2.396750212,0
2.425250053,2.50888133,2.395250082,0
2.40775013,2.50888133,2.395000219,0
2.414750099,2.50888133,2.39350009,0
2.414750099,2.50888133,2.390000105,0
2.414750099,2.50888133,2.38650012,0
2.421750069,2.50888133,2.397000074,0
2.408250093,2.50888133,2.397000074,0
2.419000149,2.50888133,2.38800025,0
2.42200017,2.50888133,2.387500048,0
2.412750244,2.50888133,2.391500235,0
2.421000242,2.50888133,2.387500048,0
2.419750214,2.50888133,2.385250092,0
2.420500278,2.50888133,2.404000044,0
2.419500113,2.50888133,2.399000168,0
2.419500113,2.50888133,2.385250092,0
2.423750162,2.50888133,2.397500277,0
2.406250238,2.50888133,2.385500193,0
2.406250238,2.50888133,2.394750118,0
2.406250238,2.50888133,2.394750118,0
2.406250238,2.50888133,2.395750046,0
2.406250238,2.50888133,2.394250154,0
2.412000179,2.50888133,2.394250154,0
2.412000179,2.50888133,2.394250154,0
2.412000179,2.50888133,2.394750118,0
2.412000179,2.50888133,2.394750118,0
2.412000179,2.50888133,2.394750118,0
2.412000179,2.50888133,2.394750118,0
2.412000179,2.50888133,2.394750118,0
2.412000179,2.50888133,2.394000053,0
2.412000179,2.50888133,2.394250154,0
2.412000179,2.50888133,2.394250154,0
2.412500143,2.50888133,2.394250154,0
2.412500143,2.50888133,2.383250237,0
2.412500143,2.50888133,2.395000219,0
2.412500143,2.50888133,2.395000219,0
2.412500143,2.50888133,2.395000219,0
2.412500143,2.50888133,2.395000219,0
2.401500225,2.50888133,2.394500256,0
2.401500225,2.50888133,2.394500256,0
2.401500225,2.50888133,2.394500256,0
2.401500225,2.50888133,2.383250237,0
2.401500225,2.50888133,2.383250237,0
2.401500225,2.50888133,2.383250237,0
2.401500225,2.50888133,2.383250237,0
2.401500225,2.50888133,2.39350009,0
2.401500225,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.39350009,0
2.413750172,2.50888133,2.392750263,0
2.413750172,2.50888133,2.3837502,0
2.413750172,2.50888133,2.383000135,0
2.413750172,2.50888133,2.384000063,0
2.413750172,2.50888133,2.384250164,0
2.413750172,2.50888133,2.384250164,0
2.413750172,2.50888133,2.384250164,0
2.413750172,2.50888133,2.387250185,0
2.413750172,2.50888133,2.385750055,0
2.413750172,2.50888133,2.385750055,0
2.413750172,2.50888133,2.385750055,0
2.413750172,2.50888133,2.396000147,0
2.413750172,2.50888133,2.385500193,0
2.413750172,2.50888133,2.385500193,0
2.413750172,2.50888133,2.385500193,0
2.41225028,2.50888133,2.385500193,0
2.41225028,2.50888133,2.385500193,0
2.41225028,2.50888133,2.385500193,0
2.41225028,2.50888133,2.385500193,0
2.41225028,2.50888133,2.385500193,0
2.41225028,2.50888133,2.385500193,0
2.41225028,2.50888133,2.3837502,0
2.41225028,2.50888133,2.394250154,0
2.41225028,2.50888133,2.394250154,0
2.41225028,2.50888133,2.394250154,0
2.41225028,2.50888133,2.394250154,0
2.41225028,2.50888133,2.385750055,0
2.41225028,2.50888133,2.386750221,0
2.41225028,2.50888133,2.386750221,0
2.41225028,2.50888133,2.386750221,0
2.41225028,2.50888133,2.386750221,0
2.41225028,2.50888133,2.386750221,0
2.41225028,2.50888133,2.386750221,0
2.41225028,2.50888133,2.386750221,0
2.418750048,2.50888133,2.404500246,0
2.406250238,2.50888133,2.392000198,0
2.417250156,2.50888133,2.379500151,0
2.408500195,2.50888133,2.402250051,0
2.414500237,2.50888133,2.385500193,0
2.416000128,2.50888133,2.396250248,0
2.414500237,2.50888133,2.401750088,0
2.414500237,2.50888133,2.386000156,0
2.4150002,2.50888133,2.396500111,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.413500071,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.398250103,0
2.42475009,2.50888133,2.402000189,0
2.42475009,2.50888133,2.402000189,0
2.42475009,2.50888133,2.402000189,0
2.42475009,2.50888133,2.402000189,0
2.42475009,2.50888133,2.391750097,0
2.42475009,2.50888133,2.391750097,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.404250145,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.403250217,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.404500246,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.42475009,2.521437407,2.405250072,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.408750057,0
2.427250147,2.521437407,2.397500277,0
2.427250147,2.521437407,2.397500277,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.408250093,0
2.427250147,2.521437407,2.400500059,0
2.425500154,2.521437407,2.400500059,0
2.426250219,2.521437407,2.400500059,0
2.426250219,2.521437407,2.40075016,0
2.430500269,2.531943798,2.411250114,0
2.438750267,2.531943798,2.408500195,0
2.431000233,2.531943798,2.408000231,0
2.431000233,2.531943798,2.412750244,0
2.429500103,2.531943798,2.411000252,0
2.429500103,2.531943798,2.411000252,0
2.434500217,2.531943798,2.411000252,0
2.434500217,2.531943798,2.411000252,0
2.439750195,2.531943798,2.411000252,0
2.439750195,2.531943798,2.400500059,0
2.432500124,2.531943798,2.414250135,0
2.430750132,2.531943798,2.412000179,0
2.43200016,2.531943798,2.412000179,0
2.442000151,2.531943798,2.411500216,0
2.443750143,2.531943798,2.411500216,0
2.439750195,2.531943798,2.411500216,0
2.439750195,2.531943798,2.411500216,0
2.42925024,2.519387484,2.39800024,0
2.42925024,2.519387484,2.39800024,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.410000086,0
2.431500196,2.519387484,2.411500216,0
2.431500196,2.519387484,2.411500216,0
2.431500196,2.519387484,2.401500225,0
2.431500196,2.519387484,2.401500225,0
2.441500187,2.533737421,2.406750202,0
2.434250116,2.533737421,2.406750202,0
2.439500093,2.533737421,2.406750202,0
2.43475008,2.533737421,2.413000107,0
2.424500227,2.533737421,2.403000116,0
2.427250147,2.533737421,2.408750057,0
2.435500145,2.533737421,2.408750057,0
2.430750132,2.533737421,2.408750057,0
2.441500187,2.533737421,2.408750057,0
2.425500154,2.533737421,2.408750057,0
2.424250126,2.533737421,2.408750057,0
2.426500082,2.533737421,2.405250072,0
2.44175005,2.533737421,2.405500174,0
2.44175005,2.533737421,2.405500174,0
2.44175005,2.533737421,2.405500174,0
2.44175005,2.533737421,2.405500174,0
2.44175005,2.533737421,2.405500174,0
2.440750122,2.533737421,2.411250114,0
2.440750122,2.533737421,2.411250114,0
2.441000223,2.533737421,2.411250114,0
2.441000223,2.533737421,2.411250114,0
2.441000223,2.533737421,2.411250114,0
2.431500196,2.533737421,2.411250114,0
2.430250168,2.514775038,2.401000261,0
2.430250168,2.525025129,2.406250238,0
2.430250168,2.525025129,2.406250238,0
2.430250168,2.525025129,2.406250238,0
2.430250168,2.525025129,2.406250238,0
2.430250168,2.525025129,2.406250238,0
2.430250168,2.525025129,2.406250238,0
2.430250168,2.525025129,2.406250238,0
2.430000067,2.525025129,2.415500164,0
2.430000067,2.525025129,2.415500164,0
2.430000067,2.525025129,2.405250072,0
2.430000067,2.525025129,2.405250072,0
2.430000067,2.525025129,2.405250072,0
2.430000067,2.525025129,2.405250072,0
2.430000067,2.525025129,2.405250072,0
2.430000067,2.525025129,2.405250072,0
2.430000067,2.525025129,2.414750099,0
2.430000067,2.525025129,2.401750088,0
2.430000067,2.525025129,2.401750088,0
2.430000067,2.525025129,2.401750088,0
2.430000067,2.525025129,2.413750172,0
2.430000067,2.525025129,2.413750172,0
2.430000067,2.525025129,2.413750172,0
2.430000067,2.525025129,2.413750172,0
2.430000067,2.525025129,2.413750172,0
2.430000067,2.525025129,2.413750172,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402500153,0
2.430000067,2.525025129,2.402000189,0
2.430000067,2.525025129,2.402000189,0
2.430000067,2.525025129,2.402000189,0
2.430000067,2.525025129,2.402000189,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.409500122,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.408750057,0
2.430000067,2.525025129,2.401000261,0
2.430000067,2.525025129,2.401500225,0
2.430000067,2.525025129,2.401500225,0
2.430000067,2.525025129,2.40350008,0
2.430000067,2.525025129,2.401250124,0
2.430000067,2.525025129,2.41225028,0
2.430000067,2.525025129,2.401750088,0
2.430000067,2.525025129,2.401750088,0
2.430000067,2.525025129,2.400000095,0
2.430000067,2.525025129,2.400000095,0
2.430000067,2.525025129,2.399250269,0
2.430250168,2.525025129,2.401750088,0
2.430250168,2.525025129,2.401750088,0
2.430250168,2.525025129,2.401750088,0
2.430250168,2.525025129,2.401750088,0
2.428000212,2.525025129,2.40350008,0
2.428000212,2.525025129,2.40350008,0
2.428000212,2.525025129,2.40350008,0
2.428000212,2.525025129,2.40350008,0
2.428000212,2.525025129,2.40350008,0
2.428000212,2.525025129,2.40350008,0
2.417250156,2.525025129,2.392000198,0
2.417250156,2.525025129,2.392000198,0
2.417250156,2.525025129,2.392000198,0
2.417250156,2.525025129,2.392000198,0
2.417250156,2.525025129,2.392000198,0
2.417250156,2.525025129,2.404500246,0
2.417250156,2.525025129,2.404500246,0
2.417250156,2.525025129,2.404500246,0
2.417250156,2.525025129,2.404500246,0
2.417250156,2.525025129,2.392750263,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.404000044,0
2.417250156,2.525025129,2.403750181,0
2.421750069,2.504012585,2.393000126,0
2.424000263,2.504012585,2.391750097,0
2.419000149,2.504012585,2.401750088,0
2.425000191,2.504012585,2.403250217,0
2.429750204,2.504012585,2.392500162,0
2.413000107,2.504012585,2.392750263,0
2.422250271,2.504012585,2.391250134,0
2.418250084,2.504012585,2.407250166,0
2.420750141,2.504012585,2.399250269,0
2.420750141,2.504012585,2.389000177,0
2.410000086,2.504012585,2.389000177,0
2.425500154,2.515543699,2.402750254,0
2.423250198,2.527843714,2.399750233,0
2.430750132,2.517337561,2.409250259,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.430750132,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
2.419750214,2.517337561,2.399000168,0
