0,1,2,3,4,5,6
2013/1/5 17:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 18:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 19:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 20:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 21:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 22:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/5 23:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 0:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 1:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 2:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 3:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 4:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 5:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 6:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 7:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 8:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 9:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 10:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 11:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 12:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 13:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 14:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 15:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 16:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 17:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 18:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 19:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 20:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 21:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 22:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/6 23:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 0:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 1:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 2:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 3:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 4:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 5:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 6:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 7:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 8:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 9:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 10:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 11:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 12:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 13:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 14:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 15:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 16:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 17:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 18:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 19:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 20:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 21:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 22:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/7 23:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 0:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 1:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 2:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 3:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 4:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 5:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 6:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 7:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 8:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 9:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 10:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 11:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 12:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 13:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 14:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 15:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 16:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 17:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 18:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 19:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 20:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 21:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 22:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/8 23:01,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 0:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 1:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 2:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 3:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 4:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 5:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 6:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 7:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 8:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 9:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 10:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 11:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 12:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 13:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 14:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
2013/1/9 15:02,0.11812496199999999,677.4375,600.4719238,0.0,0.0,14.31768799
